X [mm], Y [mm], Z [mm], Heading [degrees], Filename
15669, 19315, 65, -42.416, frame05904.jpg
15657, 19329, 65, -42.416, frame05905.jpg
15645, 19342, 65, -42.416, frame05906.jpg
15632, 19356, 65, -42.416, frame05907.jpg
15620, 19369, 65, -42.416, frame05908.jpg
15608, 19383, 65, -42.416, frame05909.jpg
15595, 19396, 65, -42.416, frame05910.jpg
15583, 19410, 65, -42.416, frame05911.jpg
15570, 19424, 65, -42.416, frame05912.jpg
15558, 19437, 65, -42.416, frame05913.jpg
15546, 19451, 65, -42.416, frame05914.jpg
15533, 19464, 65, -40.431, frame05915.jpg
15522, 19478, 65, -39.037, frame05916.jpg
15510, 19492, 65, -39.037, frame05917.jpg
15499, 19506, 65, -39.037, frame05918.jpg
15488, 19520, 65, -39.037, frame05919.jpg
15476, 19534, 65, -39.037, frame05920.jpg
15465, 19548, 65, -39.037, frame05921.jpg
15453, 19562, 65, -39.037, frame05922.jpg
15442, 19576, 65, -39.037, frame05923.jpg
15431, 19590, 65, -39.037, frame05924.jpg
15419, 19604, 65, -39.037, frame05925.jpg
15408, 19618, 65, -39.037, frame05926.jpg
15397, 19632, 65, -41.840, frame05927.jpg
15385, 19645, 65, -43.840, frame05928.jpg
15373, 19658, 65, -43.840, frame05929.jpg
15361, 19670, 65, -43.840, frame05930.jpg
15349, 19683, 65, -43.840, frame05931.jpg
15337, 19695, 65, -43.840, frame05932.jpg
15325, 19708, 65, -43.840, frame05933.jpg
15313, 19720, 65, -43.840, frame05934.jpg
15301, 19733, 65, -43.840, frame05935.jpg
15289, 19745, 65, -43.840, frame05936.jpg
15277, 19758, 65, -43.840, frame05937.jpg
15265, 19770, 65, -43.840, frame05938.jpg
15253, 19783, 65, -45.526, frame05939.jpg
15240, 19795, 65, -46.632, frame05940.jpg
15227, 19808, 65, -46.632, frame05941.jpg
15214, 19820, 65, -46.632, frame05942.jpg
15201, 19832, 65, -46.632, frame05943.jpg
15187, 19845, 65, -46.632, frame05944.jpg
15174, 19857, 65, -46.632, frame05945.jpg
15161, 19870, 65, -46.632, frame05946.jpg
15148, 19882, 65, -46.632, frame05947.jpg
15135, 19895, 65, -46.632, frame05948.jpg
15122, 19907, 65, -46.632, frame05949.jpg
15109, 19919, 65, -46.632, frame05950.jpg
15096, 19932, 65, -45.489, frame05951.jpg
15083, 19944, 65, -44.713, frame05952.jpg
15070, 19957, 65, -44.713, frame05953.jpg
15057, 19970, 65, -44.713, frame05954.jpg
15044, 19983, 65, -44.713, frame05955.jpg
15032, 19996, 65, -44.713, frame05956.jpg
15019, 20009, 65, -44.713, frame05957.jpg
15006, 20022, 65, -44.713, frame05958.jpg
14993, 20035, 65, -44.713, frame05959.jpg
14981, 20047, 65, -44.713, frame05960.jpg
14968, 20060, 65, -44.713, frame05961.jpg
14955, 20073, 65, -44.713, frame05962.jpg
14942, 20086, 65, -45.158, frame05963.jpg
14930, 20099, 65, -45.461, frame05964.jpg
14917, 20111, 65, -45.461, frame05965.jpg
14904, 20124, 65, -45.461, frame05966.jpg
14891, 20137, 65, -45.461, frame05967.jpg
14878, 20149, 65, -45.461, frame05968.jpg
14866, 20162, 65, -45.461, frame05969.jpg
14853, 20174, 65, -45.461, frame05970.jpg
14840, 20187, 65, -45.461, frame05971.jpg
14827, 20200, 65, -45.461, frame05972.jpg
14814, 20212, 65, -45.461, frame05973.jpg
14802, 20225, 65, -45.461, frame05974.jpg
14789, 20237, 65, -43.860, frame05975.jpg
14777, 20250, 65, -42.741, frame05976.jpg
14765, 20263, 65, -42.741, frame05977.jpg
14753, 20275, 65, -42.741, frame05978.jpg
14741, 20288, 65, -42.741, frame05979.jpg
14730, 20301, 65, -42.741, frame05980.jpg
14718, 20314, 65, -42.741, frame05981.jpg
14706, 20326, 65, -42.741, frame05982.jpg
14694, 20339, 65, -42.741, frame05983.jpg
14683, 20352, 65, -42.741, frame05984.jpg
14671, 20364, 65, -42.741, frame05985.jpg
14659, 20377, 65, -42.741, frame05986.jpg
14647, 20390, 65, -42.333, frame05987.jpg
14636, 20403, 65, -42.064, frame05988.jpg
14624, 20416, 65, -42.064, frame05989.jpg
14612, 20429, 65, -42.064, frame05990.jpg
14600, 20442, 65, -42.064, frame05991.jpg
14588, 20455, 65, -42.064, frame05992.jpg
14577, 20468, 65, -42.064, frame05993.jpg
14565, 20481, 65, -42.064, frame05994.jpg
14553, 20494, 65, -42.064, frame05995.jpg
14541, 20507, 65, -42.064, frame05996.jpg
14530, 20520, 65, -42.064, frame05997.jpg
14518, 20533, 65, -42.064, frame05998.jpg
14506, 20546, 65, -41.211, frame05999.jpg
14494, 20560, 65, -40.642, frame06000.jpg
14483, 20573, 65, -40.642, frame06001.jpg
14471, 20586, 65, -40.642, frame06002.jpg
14460, 20600, 65, -40.642, frame06003.jpg
14448, 20613, 65, -40.642, frame06004.jpg
14437, 20626, 65, -40.642, frame06005.jpg
14426, 20640, 65, -40.642, frame06006.jpg
14414, 20653, 65, -40.642, frame06007.jpg
14403, 20667, 65, -40.642, frame06008.jpg
14391, 20680, 65, -40.642, frame06009.jpg
14380, 20693, 65, -40.642, frame06010.jpg
14368, 20707, 65, -42.759, frame06011.jpg
14357, 20719, 65, -44.207, frame06012.jpg
14345, 20732, 65, -44.207, frame06013.jpg
14333, 20744, 65, -44.207, frame06014.jpg
14321, 20756, 65, -44.207, frame06015.jpg
14309, 20768, 65, -44.207, frame06016.jpg
14297, 20780, 65, -44.207, frame06017.jpg
14285, 20793, 65, -44.207, frame06018.jpg
14273, 20805, 65, -44.207, frame06019.jpg
14261, 20817, 65, -44.207, frame06020.jpg
14249, 20829, 65, -44.207, frame06021.jpg
14238, 20842, 65, -44.207, frame06022.jpg
14226, 20854, 65, -43.017, frame06023.jpg
14213, 20867, 65, -42.285, frame06024.jpg
14201, 20880, 65, -42.285, frame06025.jpg
14189, 20894, 65, -42.285, frame06026.jpg
14177, 20907, 65, -42.285, frame06027.jpg
14164, 20921, 65, -42.285, frame06028.jpg
14152, 20935, 65, -42.285, frame06029.jpg
14140, 20948, 65, -42.285, frame06030.jpg
14127, 20962, 65, -42.285, frame06031.jpg
14115, 20975, 65, -42.285, frame06032.jpg
14103, 20989, 65, -42.285, frame06033.jpg
14090, 21002, 65, -42.285, frame06034.jpg
14078, 21016, 65, -43.250, frame06035.jpg
14066, 21028, 65, -43.933, frame06036.jpg
14054, 21041, 65, -43.933, frame06037.jpg
14043, 21053, 65, -43.933, frame06038.jpg
14031, 21065, 65, -43.933, frame06039.jpg
14019, 21077, 65, -43.933, frame06040.jpg
14007, 21090, 65, -43.933, frame06041.jpg
13995, 21102, 65, -43.933, frame06042.jpg
13984, 21114, 65, -43.933, frame06043.jpg
13972, 21126, 65, -43.933, frame06044.jpg
13960, 21139, 65, -43.933, frame06045.jpg
13948, 21151, 65, -43.933, frame06046.jpg
13936, 21163, 65, -43.329, frame06047.jpg
13925, 21176, 65, -42.945, frame06048.jpg
13913, 21188, 65, -42.945, frame06049.jpg
13901, 21201, 65, -42.945, frame06050.jpg
13889, 21214, 65, -42.945, frame06051.jpg
13877, 21227, 65, -42.945, frame06052.jpg
13865, 21240, 65, -42.945, frame06053.jpg
13853, 21252, 65, -42.945, frame06054.jpg
13841, 21265, 65, -42.945, frame06055.jpg
13829, 21278, 65, -42.945, frame06056.jpg
13817, 21291, 65, -42.945, frame06057.jpg
13805, 21304, 65, -42.945, frame06058.jpg
13794, 21316, 65, -43.634, frame06059.jpg
13781, 21329, 65, -44.070, frame06060.jpg
13769, 21342, 65, -44.070, frame06061.jpg
13756, 21355, 65, -44.070, frame06062.jpg
13744, 21368, 65, -44.070, frame06063.jpg
13731, 21381, 65, -44.070, frame06064.jpg
13719, 21394, 65, -44.070, frame06065.jpg
13707, 21407, 65, -44.070, frame06066.jpg
13694, 21419, 65, -44.070, frame06067.jpg
13682, 21432, 65, -44.070, frame06068.jpg
13669, 21445, 65, -44.070, frame06069.jpg
13657, 21458, 65, -44.070, frame06070.jpg
13644, 21471, 65, -42.293, frame06071.jpg
13632, 21484, 65, -41.139, frame06072.jpg
13620, 21498, 65, -41.139, frame06073.jpg
13609, 21511, 65, -41.139, frame06074.jpg
13597, 21524, 65, -41.139, frame06075.jpg
13585, 21538, 65, -41.139, frame06076.jpg
13573, 21551, 65, -41.139, frame06077.jpg
13562, 21565, 65, -41.139, frame06078.jpg
13550, 21578, 65, -41.139, frame06079.jpg
13538, 21592, 65, -41.139, frame06080.jpg
13526, 21605, 65, -41.139, frame06081.jpg
13515, 21619, 65, -41.139, frame06082.jpg
13503, 21632, 65, -40.857, frame06083.jpg
13492, 21645, 65, -40.663, frame06084.jpg
13481, 21658, 65, -40.663, frame06085.jpg
13470, 21670, 65, -40.663, frame06086.jpg
13459, 21683, 65, -40.663, frame06087.jpg
13448, 21695, 65, -40.663, frame06088.jpg
13438, 21708, 65, -40.663, frame06089.jpg
13427, 21721, 65, -40.663, frame06090.jpg
13416, 21733, 65, -40.663, frame06091.jpg
13405, 21746, 65, -40.663, frame06092.jpg
13394, 21759, 65, -40.663, frame06093.jpg
13383, 21771, 65, -40.663, frame06094.jpg
13373, 21784, 65, -41.011, frame06095.jpg
13361, 21797, 65, -41.218, frame06096.jpg
13349, 21810, 65, -41.218, frame06097.jpg
13337, 21824, 65, -41.218, frame06098.jpg
13326, 21838, 65, -41.218, frame06099.jpg
13314, 21851, 65, -41.218, frame06100.jpg
13302, 21865, 65, -41.218, frame06101.jpg
13290, 21878, 65, -41.218, frame06102.jpg
13278, 21892, 65, -41.218, frame06103.jpg
13266, 21905, 65, -41.218, frame06104.jpg
13254, 21919, 65, -41.218, frame06105.jpg
13243, 21932, 65, -41.218, frame06106.jpg
13231, 21946, 65, -42.187, frame06107.jpg
13219, 21959, 65, -42.807, frame06108.jpg
13206, 21972, 65, -42.807, frame06109.jpg
13194, 21985, 65, -42.807, frame06110.jpg
13182, 21999, 65, -42.807, frame06111.jpg
13170, 22012, 65, -42.807, frame06112.jpg
13158, 22025, 65, -42.807, frame06113.jpg
13145, 22038, 65, -42.807, frame06114.jpg
13133, 22051, 65, -42.807, frame06115.jpg
13121, 22064, 65, -42.807, frame06116.jpg
13109, 22078, 65, -42.807, frame06117.jpg
13097, 22091, 65, -42.807, frame06118.jpg
13085, 22104, 65, -43.176, frame06119.jpg
13072, 22117, 65, -43.413, frame06120.jpg
13060, 22130, 65, -43.413, frame06121.jpg
13048, 22143, 65, -43.413, frame06122.jpg
13036, 22156, 65, -43.413, frame06123.jpg
13024, 22168, 65, -43.413, frame06124.jpg
13011, 22181, 65, -43.413, frame06125.jpg
12999, 22194, 65, -43.413, frame06126.jpg
12987, 22207, 65, -43.413, frame06127.jpg
12975, 22220, 65, -43.413, frame06128.jpg
12963, 22233, 65, -43.413, frame06129.jpg
12950, 22246, 65, -43.413, frame06130.jpg
12938, 22259, 65, -39.425, frame06131.jpg
12927, 22272, 65, -36.980, frame06132.jpg
12916, 22287, 65, -36.980, frame06133.jpg
12905, 22302, 65, -36.980, frame06134.jpg
12894, 22316, 65, -36.980, frame06135.jpg
12883, 22331, 65, -36.980, frame06136.jpg
12872, 22345, 65, -36.980, frame06137.jpg
12861, 22360, 65, -36.980, frame06138.jpg
12850, 22374, 65, -36.980, frame06139.jpg
12839, 22389, 65, -36.980, frame06140.jpg
12828, 22404, 65, -36.980, frame06141.jpg
12817, 22418, 65, -36.980, frame06142.jpg
12806, 22433, 65, -39.779, frame06143.jpg
12795, 22446, 65, -41.635, frame06144.jpg
12784, 22459, 65, -41.635, frame06145.jpg
12772, 22472, 65, -41.635, frame06146.jpg
12761, 22485, 65, -41.635, frame06147.jpg
12749, 22498, 65, -41.635, frame06148.jpg
12738, 22511, 65, -41.635, frame06149.jpg
12726, 22524, 65, -41.635, frame06150.jpg
12715, 22536, 65, -41.635, frame06151.jpg
12703, 22549, 65, -41.635, frame06152.jpg
12692, 22562, 65, -41.635, frame06153.jpg
12680, 22575, 65, -41.635, frame06154.jpg
12669, 22588, 65, -44.283, frame06155.jpg
12657, 22601, 65, -45.882, frame06156.jpg
12644, 22613, 65, -45.882, frame06157.jpg
12631, 22625, 65, -45.882, frame06158.jpg
12618, 22638, 65, -45.882, frame06159.jpg
12605, 22650, 65, -45.882, frame06160.jpg
12593, 22663, 65, -45.882, frame06161.jpg
12580, 22675, 65, -45.882, frame06162.jpg
12567, 22687, 65, -45.882, frame06163.jpg
12554, 22700, 65, -45.882, frame06164.jpg
12541, 22712, 65, -45.882, frame06165.jpg
12529, 22725, 65, -45.882, frame06166.jpg
12516, 22737, 65, -43.450, frame06167.jpg
12504, 22750, 65, -41.939, frame06168.jpg
12492, 22763, 65, -41.939, frame06169.jpg
12480, 22777, 65, -41.939, frame06170.jpg
12468, 22790, 65, -41.939, frame06171.jpg
12456, 22803, 65, -41.939, frame06172.jpg
12444, 22816, 65, -41.939, frame06173.jpg
12432, 22830, 65, -41.939, frame06174.jpg
12420, 22843, 65, -41.939, frame06175.jpg
12408, 22856, 65, -41.939, frame06176.jpg
12396, 22869, 65, -41.939, frame06177.jpg
12384, 22883, 65, -41.939, frame06178.jpg
12373, 22896, 65, -40.797, frame06179.jpg
12361, 22910, 65, -40.123, frame06180.jpg
12349, 22924, 65, -40.123, frame06181.jpg
12336, 22938, 65, -40.123, frame06182.jpg
12324, 22953, 65, -40.123, frame06183.jpg
12312, 22967, 65, -40.123, frame06184.jpg
12300, 22981, 65, -40.123, frame06185.jpg
12288, 22995, 65, -40.123, frame06186.jpg
12276, 23010, 65, -40.123, frame06187.jpg
12264, 23024, 65, -40.123, frame06188.jpg
12252, 23038, 65, -40.123, frame06189.jpg
12240, 23053, 65, -40.123, frame06190.jpg
12228, 23067, 65, -41.523, frame06191.jpg
12216, 23081, 65, -42.411, frame06192.jpg
12204, 23094, 65, -42.411, frame06193.jpg
12192, 23107, 65, -42.411, frame06194.jpg
12180, 23121, 65, -42.411, frame06195.jpg
12167, 23134, 65, -42.411, frame06196.jpg
12155, 23147, 65, -42.411, frame06197.jpg
12143, 23161, 65, -42.411, frame06198.jpg
12131, 23174, 65, -42.411, frame06199.jpg
12119, 23187, 65, -42.411, frame06200.jpg
12106, 23201, 65, -42.411, frame06201.jpg
12094, 23214, 65, -42.411, frame06202.jpg
12082, 23227, 65, -43.076, frame06203.jpg
12070, 23240, 65, -43.506, frame06204.jpg
12058, 23253, 65, -43.506, frame06205.jpg
12046, 23265, 65, -43.506, frame06206.jpg
12035, 23277, 65, -43.506, frame06207.jpg
12023, 23290, 65, -43.506, frame06208.jpg
12011, 23302, 65, -43.506, frame06209.jpg
11999, 23315, 65, -43.506, frame06210.jpg
11987, 23327, 65, -43.506, frame06211.jpg
11976, 23339, 65, -43.506, frame06212.jpg
11964, 23352, 65, -43.506, frame06213.jpg
11952, 23364, 65, -43.506, frame06214.jpg
11940, 23377, 65, -43.319, frame06215.jpg
11928, 23390, 65, -43.209, frame06216.jpg
11916, 23402, 65, -43.209, frame06217.jpg
11904, 23415, 65, -43.209, frame06218.jpg
11892, 23428, 65, -43.209, frame06219.jpg
11880, 23441, 65, -43.209, frame06220.jpg
11867, 23454, 65, -43.209, frame06221.jpg
11855, 23467, 65, -43.209, frame06222.jpg
11843, 23480, 65, -43.209, frame06223.jpg
11831, 23493, 65, -43.209, frame06224.jpg
11819, 23506, 65, -43.209, frame06225.jpg
11806, 23519, 65, -43.209, frame06226.jpg
11794, 23532, 65, -42.627, frame06227.jpg
11782, 23545, 65, -42.278, frame06228.jpg
11770, 23559, 65, -42.278, frame06229.jpg
11758, 23572, 65, -42.278, frame06230.jpg
11746, 23585, 65, -42.278, frame06231.jpg
11734, 23599, 65, -42.278, frame06232.jpg
11721, 23612, 65, -42.278, frame06233.jpg
11709, 23626, 65, -42.278, frame06234.jpg
11697, 23639, 65, -42.278, frame06235.jpg
11685, 23652, 65, -42.278, frame06236.jpg
11673, 23666, 65, -42.278, frame06237.jpg
11661, 23679, 65, -42.278, frame06238.jpg
11649, 23692, 65, -41.645, frame06239.jpg
11637, 23706, 65, -41.254, frame06240.jpg
11625, 23719, 65, -41.254, frame06241.jpg
11613, 23732, 65, -41.254, frame06242.jpg
11602, 23745, 65, -41.254, frame06243.jpg
11590, 23759, 65, -41.254, frame06244.jpg
11579, 23772, 65, -41.254, frame06245.jpg
11567, 23785, 65, -41.254, frame06246.jpg
11555, 23798, 65, -41.254, frame06247.jpg
11544, 23812, 65, -41.254, frame06248.jpg
11532, 23825, 65, -41.254, frame06249.jpg
11520, 23838, 65, -41.254, frame06250.jpg
11509, 23851, 65, -43.200, frame06251.jpg
11497, 23864, 65, -44.374, frame06252.jpg
11485, 23877, 65, -44.374, frame06253.jpg
11472, 23889, 65, -44.374, frame06254.jpg
11460, 23902, 65, -44.374, frame06255.jpg
11448, 23914, 65, -44.374, frame06256.jpg
11436, 23927, 65, -44.374, frame06257.jpg
11423, 23939, 65, -44.374, frame06258.jpg
11411, 23952, 65, -44.374, frame06259.jpg
11399, 23964, 65, -44.374, frame06260.jpg
11387, 23977, 65, -44.374, frame06261.jpg
11374, 23989, 65, -44.374, frame06262.jpg
11362, 24002, 65, -41.898, frame06263.jpg
11351, 24015, 65, -40.415, frame06264.jpg
11339, 24028, 65, -40.415, frame06265.jpg
11328, 24041, 65, -40.415, frame06266.jpg
11317, 24055, 65, -40.415, frame06267.jpg
11305, 24068, 65, -40.415, frame06268.jpg
11294, 24081, 65, -40.415, frame06269.jpg
11283, 24094, 65, -40.415, frame06270.jpg
11271, 24108, 65, -40.415, frame06271.jpg
11260, 24121, 65, -40.415, frame06272.jpg
11249, 24134, 65, -40.415, frame06273.jpg
11238, 24147, 65, -40.415, frame06274.jpg
11226, 24161, 65, -43.930, frame06275.jpg
11215, 24173, 65, -46.119, frame06276.jpg
11203, 24184, 65, -46.119, frame06277.jpg
11191, 24196, 65, -46.119, frame06278.jpg
11179, 24207, 65, -46.119, frame06279.jpg
11167, 24219, 65, -46.119, frame06280.jpg
11155, 24230, 65, -46.119, frame06281.jpg
11143, 24242, 65, -46.119, frame06282.jpg
11131, 24253, 65, -46.119, frame06283.jpg
11119, 24265, 65, -46.119, frame06284.jpg
11107, 24276, 65, -46.119, frame06285.jpg
11095, 24288, 65, -46.119, frame06286.jpg
11083, 24299, 65, -46.073, frame06287.jpg
11071, 24311, 65, -46.048, frame06288.jpg
11058, 24324, 65, -46.048, frame06289.jpg
11045, 24336, 65, -46.048, frame06290.jpg
11032, 24349, 65, -46.048, frame06291.jpg
11019, 24361, 65, -46.048, frame06292.jpg
11006, 24374, 65, -46.048, frame06293.jpg
10993, 24386, 65, -46.048, frame06294.jpg
10980, 24399, 65, -46.048, frame06295.jpg
10967, 24411, 65, -46.048, frame06296.jpg
10954, 24424, 65, -46.048, frame06297.jpg
10941, 24436, 65, -46.048, frame06298.jpg
10928, 24449, 65, -42.282, frame06299.jpg
10916, 24462, 65, -39.946, frame06300.jpg
10905, 24475, 65, -39.946, frame06301.jpg
10894, 24488, 65, -39.946, frame06302.jpg
10883, 24501, 65, -39.946, frame06303.jpg
10872, 24514, 65, -39.946, frame06304.jpg
10861, 24527, 65, -39.946, frame06305.jpg
10850, 24540, 65, -39.946, frame06306.jpg
10839, 24553, 65, -39.946, frame06307.jpg
10829, 24566, 65, -39.946, frame06308.jpg
10818, 24580, 65, -39.946, frame06309.jpg
10807, 24593, 65, -39.946, frame06310.jpg
10796, 24606, 65, -40.030, frame06311.jpg
10785, 24619, 65, -40.078, frame06312.jpg
10773, 24632, 65, -40.078, frame06313.jpg
10762, 24646, 65, -40.078, frame06314.jpg
10751, 24659, 65, -40.078, frame06315.jpg
10740, 24672, 65, -40.078, frame06316.jpg
10728, 24686, 65, -40.078, frame06317.jpg
10717, 24699, 65, -40.078, frame06318.jpg
10706, 24712, 65, -40.078, frame06319.jpg
10695, 24726, 65, -40.078, frame06320.jpg
10683, 24739, 65, -40.078, frame06321.jpg
10672, 24752, 65, -40.078, frame06322.jpg
10661, 24766, 65, -43.276, frame06323.jpg
10649, 24778, 65, -45.145, frame06324.jpg
10637, 24791, 65, -45.145, frame06325.jpg
10624, 24803, 65, -45.145, frame06326.jpg
10612, 24815, 65, -45.145, frame06327.jpg
10600, 24827, 65, -45.145, frame06328.jpg
10588, 24840, 65, -45.145, frame06329.jpg
10575, 24852, 65, -45.145, frame06330.jpg
10563, 24864, 65, -45.145, frame06331.jpg
10551, 24876, 65, -45.145, frame06332.jpg
10538, 24889, 65, -45.145, frame06333.jpg
10526, 24901, 65, -45.145, frame06334.jpg
10514, 24913, 65, -43.785, frame06335.jpg
10502, 24926, 65, -43.011, frame06336.jpg
10490, 24939, 65, -43.011, frame06337.jpg
10478, 24951, 65, -43.011, frame06338.jpg
10466, 24964, 65, -43.011, frame06339.jpg
10454, 24977, 65, -43.011, frame06340.jpg
10442, 24990, 65, -43.011, frame06341.jpg
10430, 25003, 65, -43.011, frame06342.jpg
10418, 25016, 65, -43.011, frame06343.jpg
10405, 25029, 65, -43.011, frame06344.jpg
10393, 25042, 65, -43.011, frame06345.jpg
10381, 25055, 65, -43.011, frame06346.jpg
10369, 25067, 65, -42.494, frame06347.jpg
10358, 25080, 65, -42.193, frame06348.jpg
10346, 25093, 65, -42.193, frame06349.jpg
10334, 25106, 65, -42.193, frame06350.jpg
10323, 25119, 65, -42.193, frame06351.jpg
10311, 25132, 65, -42.193, frame06352.jpg
10299, 25145, 65, -42.193, frame06353.jpg
10288, 25158, 65, -42.193, frame06354.jpg
10276, 25171, 65, -42.193, frame06355.jpg
10264, 25183, 65, -42.193, frame06356.jpg
10252, 25196, 65, -42.193, frame06357.jpg
10241, 25209, 65, -42.193, frame06358.jpg
10229, 25222, 65, -39.444, frame06359.jpg
10218, 25236, 65, -37.903, frame06360.jpg
10207, 25250, 65, -37.903, frame06361.jpg
10196, 25264, 65, -37.903, frame06362.jpg
10185, 25278, 65, -37.903, frame06363.jpg
10174, 25292, 65, -37.903, frame06364.jpg
10163, 25306, 65, -37.903, frame06365.jpg
10153, 25320, 65, -37.903, frame06366.jpg
10142, 25334, 65, -37.903, frame06367.jpg
10131, 25348, 65, -37.903, frame06368.jpg
10120, 25362, 65, -37.903, frame06369.jpg
10109, 25376, 65, -37.903, frame06370.jpg
10098, 25390, 65, -38.243, frame06371.jpg
10087, 25404, 65, -38.434, frame06372.jpg
10076, 25418, 65, -38.434, frame06373.jpg
10065, 25432, 65, -38.434, frame06374.jpg
10053, 25446, 65, -38.434, frame06375.jpg
10042, 25460, 65, -38.434, frame06376.jpg
10031, 25474, 65, -38.433, frame06377.jpg
10020, 25488, 65, -38.434, frame06378.jpg
10009, 25502, 65, -38.434, frame06379.jpg
9997, 25517, 65, -38.434, frame06380.jpg
9986, 25531, 65, -38.433, frame06381.jpg
9975, 25545, 65, -38.434, frame06382.jpg
9964, 25559, 65, -44.217, frame06383.jpg
9952, 25571, 65, -47.748, frame06384.jpg
9940, 25582, 65, -47.748, frame06385.jpg
9927, 25594, 65, -47.748, frame06386.jpg
9915, 25605, 65, -47.748, frame06387.jpg
9903, 25616, 65, -47.748, frame06388.jpg
9890, 25627, 65, -47.748, frame06389.jpg
9878, 25638, 65, -47.748, frame06390.jpg
9866, 25650, 65, -47.748, frame06391.jpg
9853, 25661, 65, -47.748, frame06392.jpg
9841, 25672, 65, -47.748, frame06393.jpg
9828, 25683, 65, -47.748, frame06394.jpg
9816, 25694, 65, -42.454, frame06395.jpg
9804, 25707, 65, -39.687, frame06396.jpg
9793, 25721, 65, -39.687, frame06397.jpg
9781, 25735, 65, -39.687, frame06398.jpg
9770, 25749, 65, -39.687, frame06399.jpg
9759, 25763, 65, -39.687, frame06400.jpg
9747, 25776, 65, -39.687, frame06401.jpg
9736, 25790, 65, -39.687, frame06402.jpg
9724, 25804, 65, -39.687, frame06403.jpg
9713, 25818, 65, -39.687, frame06404.jpg
9701, 25832, 65, -39.687, frame06405.jpg
9690, 25845, 65, -39.687, frame06406.jpg
9678, 25859, 65, -40.231, frame06407.jpg
9665, 25876, 65, -40.469, frame06408.jpg
9650, 25893, 65, -40.469, frame06409.jpg
9635, 25911, 65, -40.469, frame06410.jpg
9620, 25928, 65, -40.469, frame06411.jpg
9605, 25946, 65, -40.469, frame06412.jpg
9590, 25963, 65, -40.469, frame06413.jpg
9575, 25981, 65, -40.469, frame06414.jpg
9560, 25998, 65, -40.469, frame06415.jpg
9545, 26016, 65, -42.639, frame06416.jpg
9532, 26030, 65, -44.263, frame06417.jpg
9520, 26043, 65, -44.263, frame06418.jpg
9508, 26055, 65, -44.263, frame06419.jpg
9496, 26067, 65, -44.263, frame06420.jpg
9484, 26079, 65, -44.263, frame06421.jpg
9472, 26092, 65, -44.263, frame06422.jpg
9460, 26104, 65, -44.263, frame06423.jpg
9448, 26116, 65, -44.263, frame06424.jpg
9435, 26129, 65, -44.263, frame06425.jpg
9423, 26141, 65, -44.263, frame06426.jpg
9411, 26153, 65, -44.263, frame06427.jpg
9399, 26166, 65, -42.929, frame06428.jpg
9388, 26178, 65, -42.185, frame06429.jpg
9376, 26191, 65, -42.185, frame06430.jpg
9365, 26204, 65, -42.185, frame06431.jpg
9353, 26216, 65, -42.185, frame06432.jpg
9342, 26229, 65, -42.185, frame06433.jpg
9330, 26242, 65, -42.185, frame06434.jpg
9319, 26255, 65, -42.185, frame06435.jpg
9307, 26267, 65, -42.185, frame06436.jpg
9296, 26280, 65, -42.185, frame06437.jpg
9284, 26293, 65, -42.185, frame06438.jpg
9273, 26305, 65, -42.185, frame06439.jpg
9261, 26318, 65, -39.700, frame06440.jpg
9251, 26330, 65, -38.046, frame06441.jpg
9243, 26341, 65, -38.046, frame06442.jpg
9234, 26352, 65, -38.046, frame06443.jpg
9225, 26363, 65, -38.046, frame06444.jpg
9216, 26375, 65, -38.046, frame06445.jpg
9208, 26386, 65, -38.046, frame06446.jpg
9199, 26397, 65, -38.046, frame06447.jpg
9190, 26408, 65, -38.046, frame06448.jpg
9181, 26419, 65, -38.046, frame06449.jpg
9172, 26431, 65, -38.046, frame06450.jpg
9164, 26442, 65, -38.046, frame06451.jpg
9155, 26453, 65, -38.046, frame06452.jpg
9146, 26464, 65, -38.046, frame06453.jpg
9137, 26475, 65, -38.046, frame06454.jpg
9129, 26487, 65, -42.984, frame06455.jpg
9117, 26499, 65, -45.125, frame06456.jpg
9105, 26512, 65, -45.125, frame06457.jpg
9092, 26524, 65, -45.125, frame06458.jpg
9079, 26537, 65, -45.125, frame06459.jpg
9066, 26550, 65, -45.125, frame06460.jpg
9054, 26562, 65, -45.125, frame06461.jpg
9041, 26575, 65, -45.125, frame06462.jpg
9028, 26588, 65, -45.125, frame06463.jpg
9015, 26600, 65, -45.125, frame06464.jpg
9003, 26613, 65, -45.125, frame06465.jpg
8990, 26626, 65, -45.125, frame06466.jpg
8977, 26638, 65, -43.759, frame06467.jpg
8965, 26651, 65, -43.007, frame06468.jpg
8952, 26664, 65, -43.007, frame06469.jpg
8940, 26678, 65, -43.007, frame06470.jpg
8928, 26691, 65, -43.007, frame06471.jpg
8916, 26704, 65, -43.007, frame06472.jpg
8904, 26717, 65, -43.007, frame06473.jpg
8892, 26730, 65, -43.007, frame06474.jpg
8879, 26743, 65, -43.007, frame06475.jpg
8867, 26756, 65, -43.007, frame06476.jpg
8855, 26769, 65, -43.007, frame06477.jpg
8843, 26782, 65, -43.007, frame06478.jpg
8831, 26795, 65, -40.270, frame06479.jpg
8819, 26808, 65, -38.730, frame06480.jpg
8809, 26822, 65, -38.730, frame06481.jpg
8798, 26835, 65, -38.730, frame06482.jpg
8787, 26849, 65, -38.730, frame06483.jpg
8776, 26862, 65, -38.730, frame06484.jpg
8765, 26876, 65, -38.730, frame06485.jpg
