X [mm], Y [mm], Z [mm], Heading [degrees], Filename
7016, 36609, 65, -143.425, frame02375.jpg
7004, 36593, 65, -156.507, frame02376.jpg
6998, 36578, 65, -156.507, frame02377.jpg
6991, 36563, 65, -156.507, frame02378.jpg
6985, 36549, 65, -156.507, frame02379.jpg
6979, 36534, 65, -156.507, frame02380.jpg
6972, 36520, 65, -156.507, frame02381.jpg
6966, 36505, 65, -156.507, frame02382.jpg
6960, 36490, 65, -156.507, frame02383.jpg
6953, 36476, 65, -156.507, frame02384.jpg
6947, 36461, 65, -156.507, frame02385.jpg
6941, 36447, 65, -156.507, frame02386.jpg
6934, 36432, 65, -156.414, frame02387.jpg
6928, 36418, 65, -156.099, frame02388.jpg
6922, 36404, 65, -156.099, frame02389.jpg
6916, 36390, 65, -156.099, frame02390.jpg
6910, 36377, 65, -156.099, frame02391.jpg
6904, 36363, 65, -156.099, frame02392.jpg
6898, 36350, 65, -156.099, frame02393.jpg
6892, 36336, 65, -156.099, frame02394.jpg
6886, 36323, 65, -156.099, frame02395.jpg
6880, 36309, 65, -156.099, frame02396.jpg
6874, 36295, 65, -156.099, frame02397.jpg
6868, 36282, 65, -156.099, frame02398.jpg
6862, 36268, 65, -158.512, frame02399.jpg
6856, 36254, 65, -166.188, frame02400.jpg
6853, 36240, 65, -166.188, frame02401.jpg
6849, 36226, 65, -166.188, frame02402.jpg
6846, 36211, 65, -166.188, frame02403.jpg
6842, 36197, 65, -166.188, frame02404.jpg
6839, 36182, 65, -166.188, frame02405.jpg
6835, 36168, 65, -166.188, frame02406.jpg
6832, 36154, 65, -166.188, frame02407.jpg
6828, 36139, 65, -166.188, frame02408.jpg
6824, 36125, 65, -166.188, frame02409.jpg
6821, 36110, 65, -166.188, frame02410.jpg
6817, 36096, 65, -166.227, frame02411.jpg
6814, 36081, 65, -166.342, frame02412.jpg
6810, 36066, 65, -166.342, frame02413.jpg
6806, 36051, 65, -166.342, frame02414.jpg
6803, 36036, 65, -166.342, frame02415.jpg
6799, 36020, 65, -166.342, frame02416.jpg
6795, 36005, 65, -166.342, frame02417.jpg
6792, 35990, 65, -166.342, frame02418.jpg
6788, 35975, 65, -166.342, frame02419.jpg
6784, 35960, 65, -166.342, frame02420.jpg
6780, 35944, 65, -166.342, frame02421.jpg
6777, 35929, 65, -166.342, frame02422.jpg
6773, 35914, 65, -166.855, frame02423.jpg
6769, 35899, 65, -168.483, frame02424.jpg
6766, 35883, 65, -168.483, frame02425.jpg
6763, 35868, 65, -168.483, frame02426.jpg
6760, 35853, 65, -168.483, frame02427.jpg
6757, 35838, 65, -168.483, frame02428.jpg
6754, 35823, 65, -168.483, frame02429.jpg
6751, 35808, 65, -168.483, frame02430.jpg
6748, 35793, 65, -168.483, frame02431.jpg
6745, 35778, 65, -168.483, frame02432.jpg
6742, 35762, 65, -168.483, frame02433.jpg
6739, 35747, 65, -168.483, frame02434.jpg
6736, 35732, 65, -169.962, frame02435.jpg
6733, 35717, 65, -174.579, frame02436.jpg
6731, 35702, 65, -174.579, frame02437.jpg
6730, 35686, 65, -174.579, frame02438.jpg
6729, 35671, 65, -174.579, frame02439.jpg
6727, 35656, 65, -174.579, frame02440.jpg
6726, 35640, 65, -174.579, frame02441.jpg
6724, 35625, 65, -174.579, frame02442.jpg
6723, 35610, 65, -174.579, frame02443.jpg
6721, 35594, 65, -174.579, frame02444.jpg
6720, 35579, 65, -174.579, frame02445.jpg
6718, 35564, 65, -174.579, frame02446.jpg
6717, 35549, 65, -175.970, frame02447.jpg
6716, 35533, 65, -179.881, frame02448.jpg
6716, 35516, 65, -179.881, frame02449.jpg
6716, 35499, 65, -179.881, frame02450.jpg
6716, 35482, 65, -179.881, frame02451.jpg
6716, 35465, 65, -179.881, frame02452.jpg
6716, 35448, 65, -179.881, frame02453.jpg
6716, 35432, 65, -179.881, frame02454.jpg
6716, 35415, 65, -179.881, frame02455.jpg
6716, 35398, 65, -179.881, frame02456.jpg
6715, 35381, 65, -179.881, frame02457.jpg
6715, 35364, 65, -179.881, frame02458.jpg
6715, 35347, 65, 178.418, frame02459.jpg
6716, 35331, 65, 173.023, frame02460.jpg
6718, 35314, 65, 173.023, frame02461.jpg
6720, 35298, 65, 173.023, frame02462.jpg
6722, 35282, 65, 173.023, frame02463.jpg
6724, 35266, 65, 173.023, frame02464.jpg
6726, 35249, 65, 173.023, frame02465.jpg
6728, 35233, 65, 173.023, frame02466.jpg
6730, 35217, 65, 173.023, frame02467.jpg
6732, 35201, 65, 173.023, frame02468.jpg
6734, 35185, 65, 173.023, frame02469.jpg
6736, 35168, 65, 173.023, frame02470.jpg
6738, 35152, 65, 172.149, frame02471.jpg
6740, 35136, 65, 169.434, frame02472.jpg
6743, 35120, 65, 169.434, frame02473.jpg
6746, 35105, 65, 169.434, frame02474.jpg
6749, 35089, 65, 169.434, frame02475.jpg
6752, 35073, 65, 169.434, frame02476.jpg
6755, 35057, 65, 169.434, frame02477.jpg
6758, 35042, 65, 169.434, frame02478.jpg
6760, 35026, 65, 169.434, frame02479.jpg
6763, 35010, 65, 169.434, frame02480.jpg
6766, 34995, 65, 169.434, frame02481.jpg
6769, 34979, 65, 169.434, frame02482.jpg
6772, 34963, 65, 168.079, frame02483.jpg
6776, 34947, 65, 164.086, frame02484.jpg
6780, 34931, 65, 164.086, frame02485.jpg
6785, 34916, 65, 164.086, frame02486.jpg
6789, 34900, 65, 164.086, frame02487.jpg
6794, 34884, 65, 164.086, frame02488.jpg
6798, 34868, 65, 164.086, frame02489.jpg
6803, 34852, 65, 164.086, frame02490.jpg
6807, 34837, 65, 164.086, frame02491.jpg
6812, 34821, 65, 164.086, frame02492.jpg
6816, 34805, 65, 164.086, frame02493.jpg
6821, 34789, 65, 164.086, frame02494.jpg
6825, 34773, 65, 162.826, frame02495.jpg
6830, 34758, 65, 158.081, frame02496.jpg
6835, 34746, 65, 158.081, frame02497.jpg
6840, 34734, 65, 158.081, frame02498.jpg
6844, 34722, 65, 158.081, frame02499.jpg
6849, 34710, 65, 158.081, frame02500.jpg
6854, 34697, 65, 158.081, frame02501.jpg
6859, 34685, 65, 158.081, frame02502.jpg
6864, 34673, 65, 158.081, frame02503.jpg
6869, 34661, 65, 158.081, frame02504.jpg
6874, 34649, 65, 158.081, frame02505.jpg
6879, 34636, 65, 158.081, frame02506.jpg
6884, 34624, 65, 158.081, frame02507.jpg
6889, 34612, 65, 158.081, frame02508.jpg
6894, 34600, 65, 158.081, frame02509.jpg
6898, 34588, 65, 157.538, frame02510.jpg
6904, 34573, 65, 156.600, frame02511.jpg
6913, 34552, 65, 156.600, frame02512.jpg
6922, 34532, 65, 156.600, frame02513.jpg
6931, 34511, 65, 156.600, frame02514.jpg
6940, 34490, 65, 156.600, frame02515.jpg
6949, 34469, 65, 156.600, frame02516.jpg
6958, 34448, 65, 156.600, frame02517.jpg
6967, 34427, 65, 156.600, frame02518.jpg
6976, 34407, 65, 155.660, frame02519.jpg
6985, 34387, 65, 151.990, frame02520.jpg
6993, 34372, 65, 151.990, frame02521.jpg
7001, 34357, 65, 151.990, frame02522.jpg
7010, 34342, 65, 151.990, frame02523.jpg
7018, 34326, 65, 151.990, frame02524.jpg
7026, 34311, 65, 151.990, frame02525.jpg
7034, 34296, 65, 151.990, frame02526.jpg
7042, 34281, 65, 151.990, frame02527.jpg
7050, 34265, 65, 151.990, frame02528.jpg
7058, 34250, 65, 151.990, frame02529.jpg
7066, 34235, 65, 151.990, frame02530.jpg
7074, 34220, 65, 149.971, frame02531.jpg
7083, 34205, 65, 143.991, frame02532.jpg
7093, 34191, 65, 143.991, frame02533.jpg
7103, 34177, 65, 143.991, frame02534.jpg
7113, 34163, 65, 143.991, frame02535.jpg
7123, 34149, 65, 143.991, frame02536.jpg
7134, 34135, 65, 143.991, frame02537.jpg
7144, 34121, 65, 143.991, frame02538.jpg
7154, 34107, 65, 143.991, frame02539.jpg
7164, 34093, 65, 143.991, frame02540.jpg
7174, 34080, 65, 143.991, frame02541.jpg
7184, 34066, 65, 143.991, frame02542.jpg
7194, 34052, 65, 143.973, frame02543.jpg
7204, 34038, 65, 143.921, frame02544.jpg
7215, 34023, 65, 143.921, frame02545.jpg
7225, 34009, 65, 143.921, frame02546.jpg
7235, 33995, 65, 143.921, frame02547.jpg
7246, 33981, 65, 143.921, frame02548.jpg
7256, 33967, 65, 143.921, frame02549.jpg
7267, 33953, 65, 143.921, frame02550.jpg
7277, 33938, 65, 143.921, frame02551.jpg
7287, 33924, 65, 143.921, frame02552.jpg
7298, 33910, 65, 143.921, frame02553.jpg
7308, 33896, 65, 143.921, frame02554.jpg
7318, 33882, 65, 143.512, frame02555.jpg
7329, 33867, 65, 142.313, frame02556.jpg
7339, 33854, 65, 142.313, frame02557.jpg
7350, 33840, 65, 142.313, frame02558.jpg
7361, 33826, 65, 142.313, frame02559.jpg
7371, 33812, 65, 142.313, frame02560.jpg
7382, 33798, 65, 142.313, frame02561.jpg
7393, 33784, 65, 142.313, frame02562.jpg
7403, 33771, 65, 142.313, frame02563.jpg
7414, 33757, 65, 142.313, frame02564.jpg
7425, 33743, 65, 142.313, frame02565.jpg
7435, 33729, 65, 142.313, frame02566.jpg
7446, 33715, 65, 141.123, frame02567.jpg
7457, 33702, 65, 137.669, frame02568.jpg
7469, 33689, 65, 137.669, frame02569.jpg
7481, 33676, 65, 137.669, frame02570.jpg
7492, 33663, 65, 137.669, frame02571.jpg
7504, 33650, 65, 137.669, frame02572.jpg
7516, 33637, 65, 137.669, frame02573.jpg
7528, 33624, 65, 137.669, frame02574.jpg
7539, 33612, 65, 137.669, frame02575.jpg
7551, 33599, 65, 137.669, frame02576.jpg
7563, 33586, 65, 137.669, frame02577.jpg
7574, 33573, 65, 137.669, frame02578.jpg
7586, 33560, 65, 137.088, frame02579.jpg
7597, 33548, 65, 134.953, frame02580.jpg
7607, 33538, 65, 134.953, frame02581.jpg
7617, 33529, 65, 134.953, frame02582.jpg
7626, 33519, 65, 134.953, frame02583.jpg
7636, 33509, 65, 134.953, frame02584.jpg
7646, 33500, 65, 134.953, frame02585.jpg
7655, 33490, 65, 134.953, frame02586.jpg
7665, 33481, 65, 134.953, frame02587.jpg
7675, 33471, 65, 134.953, frame02588.jpg
7684, 33461, 65, 134.953, frame02589.jpg
7694, 33452, 65, 134.953, frame02590.jpg
7704, 33442, 65, 134.954, frame02591.jpg
7713, 33432, 65, 134.953, frame02592.jpg
7723, 33423, 65, 134.953, frame02593.jpg
7733, 33413, 65, 136.750, frame02594.jpg
7743, 33402, 65, 139.934, frame02595.jpg
7758, 33385, 65, 139.934, frame02596.jpg
7772, 33368, 65, 139.934, frame02597.jpg
7786, 33351, 65, 139.934, frame02598.jpg
7800, 33334, 65, 139.934, frame02599.jpg
7814, 33317, 65, 139.934, frame02600.jpg
7828, 33301, 65, 139.934, frame02601.jpg
7842, 33284, 65, 139.934, frame02602.jpg
7857, 33267, 65, 138.516, frame02603.jpg
7870, 33251, 65, 133.420, frame02604.jpg
7883, 33239, 65, 133.420, frame02605.jpg
7896, 33227, 65, 133.420, frame02606.jpg
7908, 33216, 65, 133.420, frame02607.jpg
7921, 33204, 65, 133.420, frame02608.jpg
7934, 33192, 65, 133.420, frame02609.jpg
7946, 33180, 65, 133.420, frame02610.jpg
7959, 33168, 65, 133.420, frame02611.jpg
7971, 33156, 65, 133.420, frame02612.jpg
7984, 33144, 65, 133.420, frame02613.jpg
7997, 33132, 65, 133.420, frame02614.jpg
8009, 33120, 65, 131.979, frame02615.jpg
8022, 33108, 65, 127.864, frame02616.jpg
8036, 33098, 65, 127.864, frame02617.jpg
8049, 33087, 65, 127.864, frame02618.jpg
8063, 33077, 65, 127.864, frame02619.jpg
8076, 33066, 65, 127.864, frame02620.jpg
8090, 33056, 65, 127.864, frame02621.jpg
8104, 33045, 65, 127.864, frame02622.jpg
8117, 33034, 65, 127.864, frame02623.jpg
8131, 33024, 65, 127.864, frame02624.jpg
8144, 33013, 65, 127.864, frame02625.jpg
8158, 33003, 65, 127.864, frame02626.jpg
8171, 32992, 65, 130.340, frame02627.jpg
8185, 32981, 65, 137.259, frame02628.jpg
8196, 32968, 65, 137.259, frame02629.jpg
8208, 32956, 65, 137.259, frame02630.jpg
8220, 32943, 65, 137.259, frame02631.jpg
8232, 32930, 65, 137.259, frame02632.jpg
8243, 32918, 65, 137.259, frame02633.jpg
8255, 32905, 65, 137.259, frame02634.jpg
8267, 32892, 65, 137.259, frame02635.jpg
8278, 32880, 65, 137.259, frame02636.jpg
8290, 32867, 65, 137.259, frame02637.jpg
8302, 32854, 65, 137.259, frame02638.jpg
8314, 32841, 65, 135.820, frame02639.jpg
8326, 32829, 65, 131.791, frame02640.jpg
8339, 32818, 65, 131.791, frame02641.jpg
8351, 32806, 65, 131.791, frame02642.jpg
8364, 32795, 65, 131.791, frame02643.jpg
8377, 32783, 65, 131.791, frame02644.jpg
8390, 32772, 65, 131.791, frame02645.jpg
8403, 32760, 65, 131.791, frame02646.jpg
8416, 32749, 65, 131.791, frame02647.jpg
8429, 32737, 65, 131.791, frame02648.jpg
8441, 32726, 65, 131.791, frame02649.jpg
8454, 32714, 65, 131.791, frame02650.jpg
8467, 32703, 65, 132.870, frame02651.jpg
8480, 32691, 65, 135.872, frame02652.jpg
8492, 32679, 65, 135.872, frame02653.jpg
8504, 32666, 65, 135.872, frame02654.jpg
8516, 32654, 65, 135.872, frame02655.jpg
8528, 32642, 65, 135.872, frame02656.jpg
8540, 32629, 65, 135.872, frame02657.jpg
8551, 32617, 65, 135.872, frame02658.jpg
8563, 32605, 65, 135.872, frame02659.jpg
8575, 32592, 65, 135.872, frame02660.jpg
8587, 32580, 65, 135.872, frame02661.jpg
8599, 32568, 65, 135.872, frame02662.jpg
8611, 32555, 65, 134.325, frame02663.jpg
8624, 32543, 65, 130.208, frame02664.jpg
8637, 32532, 65, 130.208, frame02665.jpg
8651, 32520, 65, 130.208, frame02666.jpg
8664, 32509, 65, 130.208, frame02667.jpg
8678, 32497, 65, 130.208, frame02668.jpg
8692, 32486, 65, 130.208, frame02669.jpg
8705, 32474, 65, 130.208, frame02670.jpg
8719, 32463, 65, 130.208, frame02671.jpg
8732, 32451, 65, 130.208, frame02672.jpg
8746, 32440, 65, 130.208, frame02673.jpg
8759, 32428, 65, 130.208, frame02674.jpg
8773, 32417, 65, 132.108, frame02675.jpg
8786, 32405, 65, 137.395, frame02676.jpg
8798, 32392, 65, 137.395, frame02677.jpg
8810, 32379, 65, 137.395, frame02678.jpg
8822, 32366, 65, 137.395, frame02679.jpg
8834, 32354, 65, 137.395, frame02680.jpg
8845, 32341, 65, 137.395, frame02681.jpg
8857, 32328, 65, 137.395, frame02682.jpg
8869, 32315, 65, 137.395, frame02683.jpg
8881, 32302, 65, 137.395, frame02684.jpg
8893, 32289, 65, 137.395, frame02685.jpg
8905, 32276, 65, 137.395, frame02686.jpg
8917, 32263, 65, 138.161, frame02687.jpg
8928, 32250, 65, 140.216, frame02688.jpg
8940, 32237, 65, 140.216, frame02689.jpg
8951, 32223, 65, 140.216, frame02690.jpg
8962, 32209, 65, 140.216, frame02691.jpg
8974, 32196, 65, 140.216, frame02692.jpg
8985, 32182, 65, 140.216, frame02693.jpg
8996, 32168, 65, 140.216, frame02694.jpg
9008, 32155, 65, 140.216, frame02695.jpg
9019, 32141, 65, 140.216, frame02696.jpg
9030, 32128, 65, 140.216, frame02697.jpg
9042, 32114, 65, 140.216, frame02698.jpg
9053, 32100, 65, 138.116, frame02699.jpg
9065, 32087, 65, 132.342, frame02700.jpg
9078, 32075, 65, 132.342, frame02701.jpg
9091, 32064, 65, 132.342, frame02702.jpg
9104, 32052, 65, 132.342, frame02703.jpg
9117, 32040, 65, 132.342, frame02704.jpg
9129, 32028, 65, 132.342, frame02705.jpg
9142, 32017, 65, 132.342, frame02706.jpg
9155, 32005, 65, 132.342, frame02707.jpg
9168, 31993, 65, 132.342, frame02708.jpg
9181, 31981, 65, 132.342, frame02709.jpg
9194, 31970, 65, 132.342, frame02710.jpg
9207, 31958, 65, 133.575, frame02711.jpg
9220, 31946, 65, 136.854, frame02712.jpg
9232, 31933, 65, 136.854, frame02713.jpg
9244, 31920, 65, 136.854, frame02714.jpg
9256, 31907, 65, 136.854, frame02715.jpg
9268, 31894, 65, 136.854, frame02716.jpg
9280, 31881, 65, 136.854, frame02717.jpg
9292, 31868, 65, 136.854, frame02718.jpg
9304, 31856, 65, 136.854, frame02719.jpg
9316, 31843, 65, 136.854, frame02720.jpg
9328, 31830, 65, 136.854, frame02721.jpg
9340, 31817, 65, 136.854, frame02722.jpg
9352, 31804, 65, 136.429, frame02723.jpg
9365, 31791, 65, 135.282, frame02724.jpg
9377, 31779, 65, 135.282, frame02725.jpg
9389, 31766, 65, 135.282, frame02726.jpg
9401, 31754, 65, 135.282, frame02727.jpg
9414, 31742, 65, 135.282, frame02728.jpg
9426, 31729, 65, 135.282, frame02729.jpg
9438, 31717, 65, 135.282, frame02730.jpg
9451, 31704, 65, 135.282, frame02731.jpg
9463, 31692, 65, 135.282, frame02732.jpg
9475, 31679, 65, 135.282, frame02733.jpg
9488, 31667, 65, 135.282, frame02734.jpg
9500, 31655, 65, 136.366, frame02735.jpg
9512, 31642, 65, 139.219, frame02736.jpg
9523, 31629, 65, 139.219, frame02737.jpg
9535, 31615, 65, 139.219, frame02738.jpg
9546, 31602, 65, 139.219, frame02739.jpg
9558, 31589, 65, 139.219, frame02740.jpg
9569, 31575, 65, 139.219, frame02741.jpg
9581, 31562, 65, 139.219, frame02742.jpg
9593, 31548, 65, 139.219, frame02743.jpg
9604, 31535, 65, 139.219, frame02744.jpg
9616, 31522, 65, 139.219, frame02745.jpg
9627, 31508, 65, 139.219, frame02746.jpg
9639, 31495, 65, 138.288, frame02747.jpg
9650, 31482, 65, 135.855, frame02748.jpg
9663, 31469, 65, 135.855, frame02749.jpg
9675, 31456, 65, 135.855, frame02750.jpg
9688, 31444, 65, 135.855, frame02751.jpg
9700, 31431, 65, 135.855, frame02752.jpg
9712, 31418, 65, 135.855, frame02753.jpg
9725, 31405, 65, 135.855, frame02754.jpg
9737, 31392, 65, 135.855, frame02755.jpg
9750, 31380, 65, 135.855, frame02756.jpg
9762, 31367, 65, 135.855, frame02757.jpg
9774, 31354, 65, 135.855, frame02758.jpg
9787, 31341, 65, 136.137, frame02759.jpg
9799, 31329, 65, 136.909, frame02760.jpg
9811, 31316, 65, 136.909, frame02761.jpg
9822, 31304, 65, 136.909, frame02762.jpg
9834, 31291, 65, 136.909, frame02763.jpg
9846, 31279, 65, 136.909, frame02764.jpg
9857, 31266, 65, 136.909, frame02765.jpg
9869, 31254, 65, 136.909, frame02766.jpg
9880, 31242, 65, 136.909, frame02767.jpg
9892, 31229, 65, 136.909, frame02768.jpg
9904, 31217, 65, 136.909, frame02769.jpg
9915, 31204, 65, 136.909, frame02770.jpg
9927, 31192, 65, 138.218, frame02771.jpg
9938, 31179, 65, 141.484, frame02772.jpg
9949, 31165, 65, 141.484, frame02773.jpg
9961, 31151, 65, 141.484, frame02774.jpg
9972, 31137, 65, 141.484, frame02775.jpg
9983, 31123, 65, 141.484, frame02776.jpg
9994, 31109, 65, 141.484, frame02777.jpg
10005, 31096, 65, 141.484, frame02778.jpg
10016, 31082, 65, 141.484, frame02779.jpg
10027, 31068, 65, 141.484, frame02780.jpg
10038, 31054, 65, 141.484, frame02781.jpg
10049, 31040, 65, 141.484, frame02782.jpg
10060, 31026, 65, 140.449, frame02783.jpg
10071, 31013, 65, 137.549, frame02784.jpg
10082, 31000, 65, 137.549, frame02785.jpg
10094, 30988, 65, 137.549, frame02786.jpg
10105, 30976, 65, 137.549, frame02787.jpg
10116, 30964, 65, 137.549, frame02788.jpg
10127, 30952, 65, 137.549, frame02789.jpg
10138, 30940, 65, 137.549, frame02790.jpg
10149, 30928, 65, 137.549, frame02791.jpg
10160, 30915, 65, 137.549, frame02792.jpg
10171, 30903, 65, 137.549, frame02793.jpg
10182, 30891, 65, 137.549, frame02794.jpg
10194, 30879, 65, 138.264, frame02795.jpg
10205, 30866, 65, 139.912, frame02796.jpg
10217, 30852, 65, 139.912, frame02797.jpg
10229, 30838, 65, 139.912, frame02798.jpg
10240, 30824, 65, 139.912, frame02799.jpg
10252, 30810, 65, 139.912, frame02800.jpg
10264, 30796, 65, 139.912, frame02801.jpg
10276, 30782, 65, 139.912, frame02802.jpg
10288, 30768, 65, 139.912, frame02803.jpg
10300, 30753, 65, 139.912, frame02804.jpg
10312, 30739, 65, 139.912, frame02805.jpg
10323, 30725, 65, 139.912, frame02806.jpg
10335, 30711, 65, 138.995, frame02807.jpg
10347, 30698, 65, 136.505, frame02808.jpg
10359, 30685, 65, 136.505, frame02809.jpg
10371, 30672, 65, 136.505, frame02810.jpg
10383, 30660, 65, 136.505, frame02811.jpg
10395, 30647, 65, 136.505, frame02812.jpg
10407, 30635, 65, 136.505, frame02813.jpg
10419, 30622, 65, 136.505, frame02814.jpg
10431, 30609, 65, 136.505, frame02815.jpg
10443, 30597, 65, 136.505, frame02816.jpg
10455, 30584, 65, 136.505, frame02817.jpg
10467, 30571, 65, 136.505, frame02818.jpg
10479, 30559, 65, 137.603, frame02819.jpg
10490, 30547, 65, 141.069, frame02820.jpg
10499, 30536, 65, 141.069, frame02821.jpg
10507, 30525, 65, 141.069, frame02822.jpg
10516, 30514, 65, 141.069, frame02823.jpg
10525, 30503, 65, 141.069, frame02824.jpg
10534, 30492, 65, 141.069, frame02825.jpg
10543, 30481, 65, 141.069, frame02826.jpg
10552, 30470, 65, 141.069, frame02827.jpg
10560, 30459, 65, 141.069, frame02828.jpg
10569, 30449, 65, 141.069, frame02829.jpg
10578, 30438, 65, 141.069, frame02830.jpg
10587, 30427, 65, 141.069, frame02831.jpg
10596, 30416, 65, 141.069, frame02832.jpg
10604, 30405, 65, 141.069, frame02833.jpg
10613, 30394, 65, 140.785, frame02834.jpg
10623, 30382, 65, 140.208, frame02835.jpg
10634, 30369, 65, 140.208, frame02836.jpg
10645, 30356, 65, 140.208, frame02837.jpg
10656, 30342, 65, 140.208, frame02838.jpg
10667, 30329, 65, 140.208, frame02839.jpg
10678, 30316, 65, 140.208, frame02840.jpg
10689, 30302, 65, 140.208, frame02841.jpg
10701, 30289, 65, 140.208, frame02842.jpg
10712, 30276, 65, 140.208, frame02843.jpg
10723, 30262, 65, 140.208, frame02844.jpg
10734, 30249, 65, 140.208, frame02845.jpg
10745, 30236, 65, 139.898, frame02846.jpg
10757, 30221, 65, 139.329, frame02847.jpg
10773, 30203, 65, 139.329, frame02848.jpg
10788, 30185, 65, 139.329, frame02849.jpg
10804, 30167, 65, 139.329, frame02850.jpg
10819, 30149, 65, 139.329, frame02851.jpg
10835, 30131, 65, 139.329, frame02852.jpg
10850, 30113, 65, 139.329, frame02853.jpg
10866, 30095, 65, 139.329, frame02854.jpg
10881, 30076, 65, 138.771, frame02855.jpg
10896, 30060, 65, 136.929, frame02856.jpg
10908, 30047, 65, 136.929, frame02857.jpg
10921, 30033, 65, 136.929, frame02858.jpg
10933, 30020, 65, 136.929, frame02859.jpg
10945, 30007, 65, 136.929, frame02860.jpg
10958, 29994, 65, 136.929, frame02861.jpg
10970, 29981, 65, 136.929, frame02862.jpg
10982, 29968, 65, 136.929, frame02863.jpg
10994, 29955, 65, 136.929, frame02864.jpg
11007, 29941, 65, 136.929, frame02865.jpg
11019, 29928, 65, 136.929, frame02866.jpg
11031, 29915, 65, 137.597, frame02867.jpg
11043, 29902, 65, 139.333, frame02868.jpg
11055, 29889, 65, 139.333, frame02869.jpg
11066, 29876, 65, 139.333, frame02870.jpg
11077, 29863, 65, 139.333, frame02871.jpg
11088, 29850, 65, 139.333, frame02872.jpg
11100, 29837, 65, 139.333, frame02873.jpg
11111, 29823, 65, 139.333, frame02874.jpg
11122, 29810, 65, 139.333, frame02875.jpg
11133, 29797, 65, 139.333, frame02876.jpg
11145, 29784, 65, 139.333, frame02877.jpg
11156, 29771, 65, 139.333, frame02878.jpg
11167, 29758, 65, 138.255, frame02879.jpg
11179, 29745, 65, 135.787, frame02880.jpg
11192, 29732, 65, 135.787, frame02881.jpg
11205, 29718, 65, 135.787, frame02882.jpg
11218, 29705, 65, 135.787, frame02883.jpg
11231, 29692, 65, 135.787, frame02884.jpg
11244, 29678, 65, 135.787, frame02885.jpg
11257, 29665, 65, 135.787, frame02886.jpg
11270, 29652, 65, 135.787, frame02887.jpg
11283, 29638, 65, 135.787, frame02888.jpg
11296, 29625, 65, 135.787, frame02889.jpg
11309, 29612, 65, 135.787, frame02890.jpg
11321, 29598, 65, 136.839, frame02891.jpg
11334, 29585, 65, 139.489, frame02892.jpg
11346, 29571, 65, 139.489, frame02893.jpg
11358, 29557, 65, 139.489, frame02894.jpg
11370, 29543, 65, 139.489, frame02895.jpg
11381, 29529, 65, 139.489, frame02896.jpg
11393, 29516, 65, 139.489, frame02897.jpg
11405, 29502, 65, 139.489, frame02898.jpg
11417, 29488, 65, 139.489, frame02899.jpg
11429, 29474, 65, 139.489, frame02900.jpg
11440, 29460, 65, 139.489, frame02901.jpg
11452, 29447, 65, 139.489, frame02902.jpg
11464, 29433, 65, 138.555, frame02903.jpg
11476, 29419, 65, 136.278, frame02904.jpg
11489, 29406, 65, 136.278, frame02905.jpg
11501, 29393, 65, 136.278, frame02906.jpg
11514, 29380, 65, 136.278, frame02907.jpg
11526, 29366, 65, 136.278, frame02908.jpg
11539, 29353, 65, 136.278, frame02909.jpg
11551, 29340, 65, 136.278, frame02910.jpg
11564, 29327, 65, 136.278, frame02911.jpg
11577, 29314, 65, 136.278, frame02912.jpg
11589, 29301, 65, 136.278, frame02913.jpg
11602, 29288, 65, 136.278, frame02914.jpg
11614, 29274, 65, 136.160, frame02915.jpg
11627, 29262, 65, 135.851, frame02916.jpg
11639, 29249, 65, 135.851, frame02917.jpg
11650, 29237, 65, 135.851, frame02918.jpg
11662, 29225, 65, 135.851, frame02919.jpg
11674, 29213, 65, 135.851, frame02920.jpg
11686, 29201, 65, 135.851, frame02921.jpg
11697, 29189, 65, 135.851, frame02922.jpg
11709, 29177, 65, 135.851, frame02923.jpg
11721, 29164, 65, 135.851, frame02924.jpg
11733, 29152, 65, 135.851, frame02925.jpg
11745, 29140, 65, 135.851, frame02926.jpg
11756, 29128, 65, 135.474, frame02927.jpg
11769, 29116, 65, 134.621, frame02928.jpg
11781, 29103, 65, 134.621, frame02929.jpg
11794, 29090, 65, 134.621, frame02930.jpg
11807, 29078, 65, 134.621, frame02931.jpg
11820, 29065, 65, 134.621, frame02932.jpg
11833, 29052, 65, 134.621, frame02933.jpg
11846, 29039, 65, 134.621, frame02934.jpg
11859, 29027, 65, 134.621, frame02935.jpg
11871, 29014, 65, 134.621, frame02936.jpg
11884, 29001, 65, 134.621, frame02937.jpg
11897, 28989, 65, 134.621, frame02938.jpg
11910, 28976, 65, 134.601, frame02939.jpg
11922, 28964, 65, 134.539, frame02940.jpg
11932, 28954, 65, 134.539, frame02941.jpg
11943, 28944, 65, 134.539, frame02942.jpg
11953, 28934, 65, 134.539, frame02943.jpg
11963, 28924, 65, 134.539, frame02944.jpg
11973, 28914, 65, 134.539, frame02945.jpg
11984, 28904, 65, 134.539, frame02946.jpg
11994, 28894, 65, 134.539, frame02947.jpg
12004, 28883, 65, 134.539, frame02948.jpg
12014, 28873, 65, 134.539, frame02949.jpg
12025, 28863, 65, 134.539, frame02950.jpg
12035, 28853, 65, 134.539, frame02951.jpg
12045, 28843, 65, 134.539, frame02952.jpg
12055, 28833, 65, 134.539, frame02953.jpg
12066, 28823, 65, 136.082, frame02954.jpg
12077, 28811, 65, 138.349, frame02955.jpg
12093, 28793, 65, 138.349, frame02956.jpg
